洽洽食品(002557)	23.26	74.67	B	8.08	20.00	15.00	8.33	
国际医学(000516)	13.96	74.57	B	10.00	20.00	15.00	15.61	
龙蟒佰利(002601)	19.22	74.37	B	14.50	15.00	23.00	2.65	
深圳能源(000027)	19.33	74.33	B	10.00	20.00	15.00	10.00	
东阿阿胶(000423)	24.81	74.32	B	9.03	20.00	15.00	5.48	
九牧王(601566)	26.88	74.29	B	8.01	18.00	11.00	10.40	
富邦股份(300387)	21.38	74.25	B	12.92	15.00	23.00	1.95	
上海电影(601595)	25.48	73.95	B	8.56	18.00	11.00	10.91	
南京银行(601009)	22.04	73.95	B	15.00	13.00	6.00	17.91	
永新股份(002014)	26.30	73.89	B	13.00	15.00	17.00	2.59	
比亚迪(002594)	19.87	73.77	B	12.98	15.00	23.00	2.92	
迈克生物(300463)	22.44	73.76	B	10.00	20.00	15.00	6.32	
立讯精密(002475)	16.67	73.73	B	11.93	15.00	26.00	4.13	
伟明环保(603568)	24.02	73.68	B	15.00	15.00	17.00	2.66	
宇通客车(600066)	24.12	73.63	B	15.00	15.00	17.00	2.51	
陆家嘴(600663)	25.83	73.42	B	15.00	14.00	6.00	12.59	
康美药业(600518)	25.37	73.30	B	7.67	18.00	11.00	11.26	
川投能源(600674)	26.70	73.03	B	10.00	19.00	11.00	6.33	
首开股份(600376)	22.01	73.01	B	15.00	15.00	6.00	15.00	
蓝色光标(300058)	16.28	72.94	B	14.56	15.00	23.00	4.10	
中南传媒(601098)	27.83	72.92	B	10.00	18.00	11.00	6.09	
金融街(000402)	21.90	72.90	B	14.00	15.00	7.00	15.00	
大洋电机(002249)	18.45	72.90	B	13.65	15.00	23.00	2.80	
伊力特(600197)	24.88	72.88	B	10.00	18.00	10.00	10.00	
扬农化工(600486)	23.39	72.85	B	15.00	15.00	17.00	2.46	
南玻A(000012)	18.81	72.78	B	13.17	15.00	23.00	2.80	
横店东磁(002056)	18.73	72.73	B	13.74	15.00	23.00	2.26	
红宝丽(002165)	16.55	72.65	B	14.33	15.00	23.00	3.77	
东方市场(000301)	17.51	72.51	B	10.00	20.00	15.00	10.00	
上海凯宝(300039)	18.11	72.47	B	5.50	20.00	15.00	13.86	
金地集团(600383)	23.80	72.22	B	15.00	15.00	6.00	12.42	
苏宁环球(000718)	22.13	72.19	B	6.06	12.00	5.00	27.00	
东方雨虹(002271)	20.35	72.14	B	11.80	15.00	23.00	1.99	
兴业科技(002674)	14.82	72.06	B	8.50	20.00	16.00	12.74	
古井贡酒(000596)	22.81	72.03	B	9.00	18.00	13.00	9.22	
马应龙(600993)	24.43	72.01	B	7.19	18.00	11.00	11.39	
云南能投(002053)	21.85	71.88	B	11.73	15.00	20.00	3.30	
冀中能源(000937)	12.47	71.70	B	12.73	15.00	23.00	8.50	
铁汉生态(300197)	16.39	71.60	B	15.00	15.00	23.00	2.21	
中航光电(002179)	19.55	71.57	B	11.78	15.00	23.00	2.24	
外运发展(600270)	24.54	71.54	B	14.49	15.00	17.00	0.51	
爱尔眼科(300015)	22.47	71.44	B	7.93	20.00	15.00	6.04	
丽江旅游(002033)	20.51	71.34	B	9.26	20.00	15.00	6.57	
古越龙山(600059)	17.24	71.30	B	8.93	19.00	11.00	15.13	
建发股份(600153)	19.77	71.25	B	15.00	15.00	17.00	4.48	
蓝焰控股(000968)	12.66	71.19	B	14.69	15.00	26.50	2.34	
鲁泰A(000726)	23.76	71.14	B	8.45	20.00	13.00	5.93	
福建高速(600033)	19.69	71.10	B	14.68	15.00	17.00	4.73	
老板电器(002508)	25.76	71.09	B	9.37	20.00	11.00	4.96	
杭州银行(600926)	20.72	71.00	B	15.00	15.00	5.00	15.28	
空港股份(600463)	10.88	70.88	B	11.13	15.00	6.00	27.87	
东方财富(300059)	15.86	70.55	B	15.00	15.00	8.00	16.69	
温氏股份(300498)	25.17	70.54	B	10.00	20.00	15.00	0.37	
潍柴动力(000338)	19.52	70.48	B	15.00	15.00	17.00	3.96	
科陆电子(002121)	15.63	70.46	B	12.19	15.00	23.00	4.64	
华东电脑(600850)	21.78	70.44	B	15.00	13.00	6.00	14.66	
航天信息(600271)	22.40	70.40	B	9.27	12.00	6.00	20.73	
英力特(000635)	12.41	70.32	B	11.31	15.00	27.00	4.60	
泸州老窖(000568)	26.20	70.30	B	9.00	18.00	9.00	8.10	
北辰实业(601588)	17.78	70.24	B	12.06	8.00	8.00	24.40	
京东方A(000725)	13.92	70.20	B	15.00	15.00	23.00	3.28	
海螺水泥(600585)	22.99	70.16	B	13.08	13.00	17.00	4.09	
天齐锂业(002466)	22.05	70.09	B	9.50	12.00	20.00	6.54	
中金岭南(000060)	11.13	69.99	B	13.58	15.00	23.00	7.28	
东风股份(601515)	20.95	69.97	B	14.73	15.00	17.00	2.29	
中国巨石(600176)	23.91	69.92	B	11.14	15.00	17.00	2.87	
西部证券(002673)	19.06	69.90	B	15.00	15.00	8.00	12.84	
新文化(300336)	18.83	69.72	B	7.51	18.00	10.50	14.88	
江南水务(601199)	22.73	69.62	B	10.00	15.00	7.00	14.89	
莱克电气(603355)	23.45	69.62	B	12.52	13.00	17.00	3.65	
湖南黄金(002155)	11.49	69.57	B	13.00	15.00	24.00	6.08	
赣粤高速(600269)	21.97	69.47	B	11.00	13.00	17.00	6.50	
中泰化学(002092)	16.84	69.35	B	11.99	15.00	23.00	2.52	
平安银行(000001)	18.27	69.25	B	15.00	15.00	8.00	12.98	
北陆药业(300016)	11.21	69.12	B	7.91	20.00	13.00	17.00	
鲁信创投(600783)	19.65	69.00	B	13.65	7.00	24.00	4.70	
深高速(600548)	24.88	68.88	B	13.67	10.00	17.00	3.33	
三七互娱(002555)	21.09	68.82	B	10.00	20.00	15.00	2.73	
太阳纸业(002078)	17.29	68.78	B	9.76	15.00	23.00	3.73	
奇正藏药(002287)	25.47	68.74	B	9.35	20.00	11.00	2.92	
深天马A(000050)	13.89	68.66	B	13.61	15.00	23.00	3.16	
中天金融(000540)	24.12	68.64	B	14.01	15.00	8.00	7.51	
阳光照明(600261)	22.19	68.56	B	10.00	20.00	11.00	5.37	
万华化学(600309)	23.10	68.55	B	15.00	12.00	15.00	3.45	
广博股份(002103)	16.42	68.53	B	12.94	15.00	23.00	1.17	
通化东宝(600867)	24.62	68.51	B	7.32	20.00	11.00	5.57	
国睿科技(600562)	23.17	68.38	B	8.31	15.00	11.00	10.90	
柳工(000528)	13.49	68.34	B	11.85	15.00	23.00	5.00	
厦门国贸(600755)	16.87	68.18	B	15.00	15.00	17.00	4.31	
海信电器(600060)	23.27	68.12	B	7.05	18.00	15.00	4.80	
华媒控股(000607)	16.01	68.11	B	13.41	15.00	23.00	0.69	
片仔癀(600436)	22.46	68.06	B	8.67	20.00	11.00	5.93	
凯撒旅游(000796)	16.39	68.04	B	8.37	20.00	15.00	8.28	
浦东建设(600284)	21.80	68.02	B	15.00	10.00	17.00	4.22	
光明乳业(600597)	18.92	67.92	B	10.00	18.00	11.00	10.00	
双汇发展(000895)	23.94	67.92	B	7.15	18.00	11.00	7.83	
中粮地产(000031)	15.88	67.88	B	15.00	15.00	7.00	15.00	
新兴铸管(000778)	10.88	67.84	B	12.46	15.00	23.00	6.50	
大名城(600094)	17.58	67.84	B	13.13	13.00	6.00	18.13	
三钢闽光(002110)	21.07	67.81	B	10.32	12.00	20.00	4.42	
康得新(002450)	19.37	67.80	B	7.84	15.00	23.00	2.59	
华闻传媒(000793)	18.19	67.78	B	9.05	20.00	15.00	5.54	
兴蓉环境(000598)	18.15	67.74	B	8.85	20.00	15.00	5.74	
青岛海尔(600690)	23.29	67.73	B	10.00	17.00	11.00	6.44	
国机汽车(600335)	16.69	67.69	B	10.00	20.00	11.00	10.00	
国海证券(000750)	18.27	67.64	B	15.00	15.00	6.00	13.37	
新时达(002527)	16.22	67.54	B	13.62	12.00	20.00	5.70	
美利云(000815)	6.02	67.52	B	15.00	15.00	26.50	5.00	
天津港(600717)	19.75	67.51	B	12.43	15.00	17.00	3.33	
中粮糖业(600737)	18.23	67.49	B	8.95	13.00	10.50	16.81	
东吴证券(601555)	18.73	67.48	B	15.00	15.00	6.00	12.75	
大华股份(002236)	20.67	67.44	B	13.00	12.00	20.00	1.77	
三友化工(600409)	18.35	67.43	B	12.54	15.00	17.00	4.54	
四维图新(002405)	14.36	67.36	B	15.00	15.00	8.00	15.00	
天虹股份(002419)	20.37	67.36	B	8.51	20.00	9.00	9.48	
惠而浦(600983)	18.00	67.27	B	8.37	18.00	11.00	11.90	
锦龙股份(000712)	17.01	67.26	B	8.50	18.00	9.00	14.75	
海油工程(600583)	16.92	67.24	B	15.00	15.00	17.00	3.32	
巴安水务(300262)	16.09	67.22	B	7.31	20.00	15.00	8.82	
金枫酒业(600616)	15.52	67.21	B	9.19	20.00	7.00	15.50	
伊利股份(600887)	24.05	67.18	B	10.00	17.00	11.00	5.13	
汉威科技(300007)	13.45	67.17	B	12.84	15.00	23.00	2.88	
海康威视(002415)	26.23	67.12	B	13.00	12.00	14.00	1.89	
强生控股(600662)	19.21	67.09	B	7.38	18.00	7.00	15.50	
华帝股份(002035)	23.08	66.98	B	7.80	18.00	13.00	5.10	
河钢股份(000709)	16.80	66.95	B	12.12	12.00	20.00	6.03	
安洁科技(002635)	24.26	66.67	B	11.43	15.00	7.00	8.98	
中国神华(601088)	20.41	66.66	B	15.00	10.00	17.00	4.25	
中工国际(002051)	24.02	66.59	B	11.00	15.00	14.00	2.57	
浦发银行(600000)	19.25	66.58	B	15.00	14.00	6.00	12.33	
岭南股份(002717)	17.52	66.58	B	14.34	15.00	17.00	2.72	
机器人(300024)	14.89	66.57	B	11.21	15.00	23.00	2.47	
中材国际(600970)	15.66	66.55	B	14.95	15.00	17.00	3.94	
中联重科(000157)	13.53	66.51	B	13.06	15.00	23.00	1.92	
国投电力(600886)	21.21	66.40	B	10.00	20.00	11.00	4.19	
纽威股份(603699)	21.30	66.32	B	12.74	12.00	17.00	3.28	
通策医疗(600763)	21.10	66.30	B	7.88	20.00	10.00	7.32	
分众传媒(002027)	25.58	66.23	B	13.00	12.00	7.00	8.65	
东兴证券(601198)	20.95	66.19	B	15.00	15.00	6.00	9.24	
新希望(000876)	22.05	66.12	B	7.57	20.00	15.00	1.50	
泰禾集团(000732)	16.90	66.10	B	12.53	15.00	8.00	13.67	
中集集团(000039)	13.08	66.08	B	13.00	15.00	20.00	5.00	
大恒科技(600288)	12.24	66.08	B	12.52	15.00	5.00	21.32	
重庆燃气(600917)	20.42	66.07	B	9.00	20.00	11.00	5.65	
国电电力(600795)	18.86	65.97	B	8.01	20.00	11.00	8.10	
上海银行(601229)	23.49	65.96	B	15.00	15.00	6.00	6.47	
金新农(002548)	19.42	65.95	B	8.49	20.00	15.00	3.04	
鸿博股份(002229)	12.51	65.94	B	10.43	15.00	23.00	5.00	
宁波联合(600051)	17.92	65.92	B	15.00	10.00	17.00	6.00	
太阳电缆(002300)	19.78	65.90	B	7.72	12.00	20.00	6.40	
瀚蓝环境(600323)	20.86	65.88	B	9.94	15.00	11.00	9.08	
老百姓(603883)	20.22	65.88	B	7.90	20.00	11.00	6.76	
七匹狼(002029)	17.51	65.87	B	5.85	18.00	9.00	15.51	
新天科技(300259)	16.15	65.87	B	12.53	15.00	20.00	2.19	
恒邦股份(002237)	10.36	65.83	B	12.06	12.00	23.00	8.41	
上海莱士(002252)	17.90	65.80	B	9.33	20.00	13.00	5.57	
陕西煤业(601225)	21.19	65.76	B	15.00	15.00	11.00	3.57	
农产品(000061)	14.12	65.72	B	8.60	20.00	13.00	10.00	
中信银行(601998)	22.23	65.66	B	15.00	10.00	6.00	12.43	
博腾股份(300363)	17.92	65.62	B	9.33	20.00	11.00	7.37	
天坛生物(600161)	21.02	65.61	B	9.62	15.00	7.00	12.97	
营口港(600317)	16.81	65.41	B	11.79	14.00	17.00	5.81	
宁波银行(002142)	20.37	65.41	B	13.00	15.00	7.00	10.04	
白云机场(600004)	23.10	65.40	B	12.55	7.00	18.00	4.75	
江特电机(002176)	11.69	65.29	B	10.01	15.00	23.00	5.59	
苏宁易购(002024)	11.65	65.26	B	8.61	20.00	15.00	10.00	
东方明珠(600637)	22.21	65.22	B	14.50	7.00	18.00	3.51	
中能电气(300062)	16.05	65.17	B	12.95	12.00	17.00	7.17	
城投控股(600649)	18.12	65.15	B	8.18	15.00	11.00	12.85	
兴业证券(601377)	18.76	65.04	B	15.00	15.00	6.00	10.28	
吉林高速(601518)	20.26	64.94	B	13.20	10.00	17.00	4.48	
陕国投A(000563)	13.72	64.87	B	15.00	15.00	8.00	13.15	
美年健康(002044)	14.49	64.83	B	6.82	20.00	15.00	8.52	
网宿科技(300017)	22.75	64.82	B	9.00	20.00	11.00	2.07	
泰达股份(000652)	13.69	64.78	B	8.09	20.00	13.00	10.00	
华数传媒(000156)	19.07	64.74	B	10.00	20.00	15.00	0.67	
万向德农(600371)	22.11	64.72	B	10.00	20.00	7.00	5.61	
国药一致(000028)	16.77	64.68	B	6.89	18.00	16.00	7.02	
张江高科(600895)	19.70	64.67	B	15.00	15.00	6.00	8.97	
航发控制(000738)	12.13	64.65	B	11.98	15.00	23.00	2.54	
登海种业(002041)	19.09	64.59	B	6.43	18.00	9.00	12.07	
奥飞娱乐(002292)	16.04	64.56	B	8.14	20.00	15.00	5.38	
盐湖股份(000792)	10.62	64.40	B	13.78	15.00	20.00	5.00	
西藏矿业(000762)	10.08	64.38	B	13.43	15.00	23.00	2.87	
中青旅(600138)	18.28	64.34	B	9.20	17.00	11.00	8.86	
安徽合力(600761)	23.14	64.28	B	11.17	10.00	17.00	2.97	
国金证券(600109)	15.03	64.23	B	15.00	15.00	6.00	13.20	
电广传媒(000917)	12.16	64.23	B	6.44	18.00	9.00	18.63	
中核钛白(002145)	9.36	64.20	B	12.24	15.00	23.00	4.60	
杰赛科技(002544)	12.83	64.17	B	12.94	15.00	8.00	15.40	
格林美(002340)	11.09	64.15	B	12.27	15.00	23.00	2.79	
粤电力A(000539)	17.02	64.13	B	8.11	18.00	11.00	10.00	
安琪酵母(600298)	25.42	64.08	B	8.91	15.00	11.00	3.75	
联化科技(002250)	16.13	63.97	B	13.50	15.00	17.00	2.34	
中国核电(601985)	22.41	63.87	B	9.17	15.00	7.00	10.29	
翠微股份(603123)	18.13	63.84	B	9.08	15.00	7.00	14.63	
贵研铂业(600459)	14.31	63.81	B	15.00	15.00	17.00	2.50	
中国医药(600056)	21.19	63.79	B	8.75	15.00	11.00	7.85	
华远地产(600743)	21.88	63.79	B	11.23	10.00	6.00	14.68	
山西证券(002500)	17.30	63.77	B	13.00	12.00	8.00	13.47	
美克家居(600337)	24.09	63.74	B	7.77	15.00	11.00	5.88	
派思股份(603318)	16.17	63.72	B	12.71	13.00	17.00	4.84	
浔兴股份(002098)	18.01	63.69	B	6.94	20.00	13.00	5.74	
棕榈股份(002431)	10.12	63.69	B	12.32	15.00	23.00	3.25	
华能国际(600011)	22.91	63.68	B	7.97	13.00	11.00	8.80	
兖州煤业(600188)	14.03	63.68	B	13.90	14.00	17.00	4.75	
锡业股份(000960)	7.97	63.61	B	12.64	15.00	23.00	5.00	
五矿资本(600390)	18.22	63.37	B	15.00	14.00	11.00	5.15	
爱建集团(600643)	14.64	63.34	B	15.00	14.00	5.00	14.70	
广日股份(600894)	24.53	63.21	B	13.54	10.00	11.00	4.14	
长江证券(000783)	19.08	63.12	B	13.00	15.00	6.00	10.04	
文投控股(600715)	17.52	63.09	B	7.51	20.00	11.00	7.06	
深振业A(000006)	24.18	63.08	B	15.00	12.00	5.00	6.90	
好想你(002582)	10.65	63.06	B	6.91	18.00	17.50	10.00	
外高桥(600648)	18.56	63.04	B	14.48	10.00	5.00	15.00	
诺力股份(603611)	25.66	62.94	B	7.85	13.00	10.00	6.43	
中牧股份(600195)	21.42	62.88	B	9.94	15.00	11.00	5.52	
双鹭药业(002038)	23.73	62.81	B	6.73	18.00	9.00	5.35	
唐山港(601000)	21.16	62.79	B	13.17	15.00	11.00	2.46	
冠城大通(600067)	19.25	62.78	B	12.53	10.00	6.00	15.00	
西山煤电(000983)	10.23	62.73	B	13.00	12.00	20.00	7.50	
新大陆(000997)	18.43	62.70	B	13.31	15.00	8.00	7.96	
万达电影(002739)	19.49	62.70	B	7.66	18.00	9.00	8.55	
碧水源(300070)	18.74	62.70	B	4.88	20.00	13.00	6.08	
科伦药业(002422)	16.96	62.69	B	6.19	20.00	15.00	4.54	
大连港(601880)	13.83	62.58	B	15.00	13.00	17.00	3.75	
金螳螂(002081)	21.36	62.53	B	12.50	12.00	14.00	2.67	
同仁堂(600085)	21.65	62.53	B	8.35	15.00	11.00	6.53	
易成新能(300080)	8.33	62.53	B	11.73	15.00	23.00	4.47	
南山铝业(600219)	18.35	62.49	B	13.22	10.00	17.00	3.92	
万东医疗(600055)	17.24	62.48	B	8.74	20.00	11.00	5.50	
歌华有线(600037)	21.30	62.46	B	10.00	20.00	11.00	0.16	
黔源电力(002039)	19.21	62.46	B	6.37	20.00	13.00	3.88	
华电能源(600726)	10.33	62.45	B	7.64	20.00	11.00	13.48	
申万宏源(000166)	18.27	62.38	B	15.00	15.00	7.00	7.11	
中国电建(601669)	16.95	62.37	B	12.97	10.00	17.00	5.45	
上海医药(601607)	21.66	62.33	B	8.51	15.00	11.00	6.16	
中国银行(601988)	22.17	62.30	B	15.00	10.00	6.00	9.13	
厦门钨业(600549)	15.89	62.24	B	12.85	10.00	17.00	6.50	
城市传媒(600229)	23.11	62.22	B	11.94	10.00	17.00	0.17	
厦门信达(000701)	12.23	62.10	B	13.00	12.00	20.00	4.87	
德新交运(603032)	21.79	62.08	B	11.06	14.00	11.00	4.23	
九州通(600998)	13.91	62.02	B	7.18	18.00	11.00	11.93	
豫光金铅(600531)	13.89	61.99	B	13.09	15.00	17.00	3.01	
东风汽车(600006)	13.42	61.92	B	8.50	13.00	8.50	18.50	
东方钽业(000962)	6.21	61.89	B	11.18	15.00	23.00	6.50	
兴发集团(600141)	12.47	61.87	B	12.40	15.00	17.00	5.00	
新华制药(000756)	10.83	61.78	B	7.01	20.00	18.00	5.94	
中科三环(000970)	18.41	61.76	B	12.85	12.00	14.00	4.50	
中国重工(601989)	11.64	61.72	B	12.08	15.00	17.00	6.00	
滨江集团(002244)	18.08	61.68	B	10.60	12.00	6.00	15.00	
中炬高新(600872)	23.28	61.62	B	13.58	10.00	11.00	3.76	
江河集团(601886)	15.52	61.56	B	15.00	10.00	17.00	4.04	
巨化股份(600160)	17.96	61.56	B	11.60	10.00	17.00	5.00	
东方证券(600958)	18.17	61.45	B	15.00	15.00	6.00	7.28	
中航资本(600705)	19.10	61.44	B	9.00	15.00	14.00	4.34	
保利地产(600048)	23.75	61.34	B	11.22	7.00	5.20	14.17	
华润双鹤(600062)	22.42	61.32	B	4.88	15.00	12.50	6.52	
北巴传媒(600386)	17.99	61.27	B	7.28	15.00	11.00	10.00	
漳州发展(000753)	14.38	61.19	B	6.37	18.00	9.00	13.44	
华谊兄弟(300027)	16.90	61.19	B	7.24	18.00	11.00	8.05	
星网锐捷(002396)	17.49	61.13	B	9.50	15.00	5.00	14.14	
供销大集(000564)	12.19	61.12	B	7.92	20.00	15.00	6.01	
林洋能源(601222)	23.35	61.08	B	14.07	10.00	11.00	2.66	
恒丰纸业(600356)	18.15	61.06	B	11.18	10.00	17.00	4.73	
海立股份(600619)	17.91	61.03	B	13.66	14.00	11.00	4.46	
大众公用(600635)	18.52	60.94	B	10.00	19.00	11.00	2.42	
西昌电力(600505)	12.89	60.91	B	8.34	20.00	11.00	8.68	
国药股份(600511)	19.61	60.91	B	10.00	13.00	11.00	7.30	
上峰水泥(000672)	12.91	60.87	B	7.27	18.00	13.00	9.69	
银宝山新(002786)	13.32	60.83	B	9.97	15.00	20.50	2.04	
钢研高纳(300034)	16.79	60.82	B	10.09	12.00	20.00	1.94	
金卡智能(300349)	14.86	60.82	B	13.46	15.00	8.00	9.50	
顺丰控股(002352)	9.06	60.78	B	11.22	15.00	17.00	8.50	
华映科技(000536)	16.59	60.77	B	10.18	12.00	17.00	5.00	
好当家(600467)	12.01	60.68	B	8.98	19.00	11.00	9.69	
科大讯飞(002230)	17.60	60.65	B	15.00	15.00	7.00	6.05	
冠豪高新(600433)	13.59	60.63	B	11.46	15.00	17.00	3.58	
杰克股份(603337)	22.89	60.61	B	13.58	10.00	11.00	3.14	
龙净环保(600388)	20.12	60.56	B	11.80	7.00	14.50	7.14	
海航基础(600515)	10.93	60.50	B	8.57	20.00	11.00	10.00	
铁龙物流(600125)	14.84	60.40	B	7.20	20.00	9.00	9.36	
航天电子(600879)	14.45	60.39	B	12.07	13.00	17.00	3.87	
美邦服饰(002269)	8.12	60.24	B	7.12	18.00	9.00	18.00	
海鸥住工(002084)	16.86	60.21	B	8.15	20.00	13.00	2.20	
燕京啤酒(000729)	12.48	60.18	B	6.70	18.00	13.00	10.00	
豫园股份(600655)	15.56	60.15	B	8.59	15.00	11.00	10.00	
中广核技(000881)	14.28	60.14	B	10.00	15.00	17.00	3.86	
万向钱潮(000559)	20.17	60.13	B	9.00	18.00	9.00	3.96	
林州重机(002535)	7.78	60.09	B	10.41	15.00	20.00	6.90	
中航电子(600372)	15.83	60.05	B	12.54	10.00	17.00	4.68	
东百集团(600693)	10.85	60.03	B	8.43	20.00	11.00	9.75	
中国宝安(000009)	12.79	60.01	B	12.27	15.00	8.00	11.95	
东华软件(002065)	20.93	59.93	C	11.21	15.00	7.00	5.79	
浦东金桥(600639)	21.29	59.86	C	14.00	10.00	6.00	8.57	
中储股份(600787)	13.83	59.84	C	14.23	10.00	17.00	4.78	
第一创业(002797)	14.23	59.77	C	13.00	15.00	5.00	12.54	
国民技术(300077)	14.47	59.77	C	14.00	12.00	17.00	2.30	
桂东电力(600310)	16.30	59.68	C	7.37	20.00	11.00	5.01	
宏润建设(002062)	14.92	59.53	C	8.82	12.00	16.50	7.29	
深科技(000021)	13.52	59.48	C	9.96	15.00	6.00	15.00	
凯乐科技(600260)	12.55	59.43	C	12.19	15.00	17.00	2.69	
惠泉啤酒(600573)	11.78	59.43	C	7.15	18.00	7.00	15.50	
吉林敖东(000623)	22.68	59.39	C	8.00	18.00	9.00	1.71	
嘉化能源(600273)	25.25	59.36	C	8.44	13.00	7.00	5.67	
北方稀土(600111)	9.78	59.14	C	12.36	15.00	17.00	5.00	
海亮股份(002203)	16.05	59.13	C	10.84	15.00	14.00	3.24	
芭田股份(002170)	13.85	59.12	C	11.78	15.00	20.00	-1.51	
航天发展(000547)	17.55	59.09	C	11.55	15.00	7.00	7.99	
嘉事堂(002462)	16.77	59.01	C	6.15	18.00	9.00	9.09	
中体产业(600158)	11.40	58.93	C	15.00	12.00	6.00	14.53	
富春股份(300299)	18.06	58.84	C	7.69	18.00	9.00	6.09	
雏鹰农牧(002477)	21.17	58.83	C	6.41	18.00	9.00	4.25	
平煤股份(601666)	13.27	58.79	C	13.06	13.00	17.00	2.46	
新安股份(600596)	11.53	58.73	C	13.20	12.00	17.00	5.00	
太极股份(002368)	19.43	58.66	C	11.72	15.00	7.00	5.51	
天茂集团(000627)	16.16	58.48	C	11.66	12.00	17.00	1.66	
龙江交通(601188)	22.19	58.47	C	11.17	10.00	11.00	4.11	
江淮汽车(600418)	20.23	58.43	C	9.85	17.00	8.00	3.35	
海航科技(600751)	10.37	58.37	C	15.00	10.00	17.00	6.00	
百利电气(600468)	12.93	58.34	C	11.78	14.00	17.00	2.63	
江铃汽车(000550)	20.73	58.32	C	6.69	18.00	9.00	3.90	
东软集团(600718)	21.34	58.29	C	13.81	12.00	6.00	5.14	
中船防务(600685)	10.08	58.28	C	11.36	15.00	17.00	4.84	
南风股份(300004)	12.55	58.23	C	7.41	15.00	20.00	3.27	
菲达环保(600526)	14.60	58.21	C	11.61	10.00	17.00	5.00	
启迪桑德(000826)	19.16	58.20	C	6.18	18.00	9.00	5.86	
乐视网(300104)	11.94	58.17	C	9.23	15.00	7.00	15.00	
博汇纸业(600966)	11.42	58.16	C	12.86	15.00	14.00	4.88	
福日电子(600203)	11.97	58.15	C	8.18	15.00	13.00	10.00	
罗牛山(000735)	9.11	58.14	C	8.05	20.00	15.00	5.98	
用友网络(600588)	17.93	58.13	C	15.00	10.00	6.00	9.20	
长园集团(600525)	17.40	58.10	C	14.45	7.00	17.00	2.25	
万通地产(600246)	10.09	58.09	C	15.00	12.00	6.00	15.00	
卧龙地产(600173)	13.41	58.03	C	11.22	12.00	6.40	15.00	
鞍钢股份(000898)	8.36	57.84	C	11.43	15.00	23.00	0.05	
红星发展(600367)	13.88	57.83	C	12.63	10.00	17.00	4.32	
光迅科技(002281)	19.54	57.81	C	13.11	12.00	6.00	7.16	
大北农(002385)	18.10	57.78	C	6.93	18.00	9.00	5.75	
康芝药业(300086)	11.24	57.75	C	8.14	20.00	11.00	7.37	
南京化纤(600889)	18.83	57.74	C	11.35	7.00	17.00	3.56	
